3.207771104701813e+29,7.681727251568662e+21,4.7748197492520006e+26
3.2834275540777975e+29,7.966592096764949e+21,4.887495934005204e+26
3.36086838835699e+29,8.263124312102795e+21,5.0028325067428906e+26
3.440135692906986e+29,8.571835260265368e+21,5.12089235114425e+26
3.521272545694095e+29,8.893259658145146e+21,5.241739840360134e+26
3.604323040694147e+29,9.227956628728002e+21,5.3654408728448846e+26
3.6893323118554436e+29,9.57651085637619e+21,5.492062908490855e+26
3.776346557626892e+29,9.939533853566693e+21,5.621675005682705e+26
3.8654130660646334e+29,1.0317664998619882e+22,5.754347859697937e+26
3.956580240530834e+29,1.071157304673503e+22,5.890153841364411e+26
4.049897625998574e+29,1.1121957439548187e+22,6.02916703707332e+26
4.1454159359771655e+29,1.154954969489075e+22,6.171463290033937e+26
4.243187080072501e+29,1.1995114992468897e+22,6.317120241418753e+26
4.343264192197425e+29,1.2459453753580207e+22,6.466217373183961e+26
4.445701659447462e+29,1.2943403203830034e+22,6.618836052714961e+26
4.550555151657587e+29,1.3447839143856565e+22,6.775059577397615e+26
4.657881651656098e+29,1.3973677823966273e+22,6.934973219970977e+26
4.767739486232049e+29,1.4521877626224093e+22,7.098664277882433e+26
4.8801883578330435e+29,1.5093441260219445e+22,7.266222119371404e+26
4.995289377010652e+29,1.568941777014085e+22,7.437738233657419e+26
5.113105095631051e+29,1.631090472203736e+22,7.613306281852464e+26
5.2336995408689556e+29,1.695905045689483e+22,7.79302214828004e+26
5.357138250003306e+29,1.763505648438897e+22,7.976983993771122e+26
5.483488306033628e+29,1.8340179996954088e+22,8.165292310407117e+26
5.612818374136414e+29,1.9075736475841036e+22,8.358049976942486e+26
5.745198738981343e+29,1.9843102415105213e+22,8.555362315197472e+26
5.880701342927615e+29,2.0643718264657384e+22,8.757337151323053e+26
6.019399825121169e+29,2.147909136204482e+22,8.964084872720361e+26
6.1613695615140106e+29,2.2350799108567164e+22,9.175718490395913e+26
6.30668770582741e+29,2.3178566391563893e+22,9.392211235912514e+26
6.45543323148125e+29,2.399412635676268e+22,9.613733736020144e+26
6.607686974512272e+29,2.4841754676220947e+22,9.840481105286561e+26
6.76353167750457e+29,2.5722820177914726e+22,1.0072576582760346e+27
6.923052034556217e+29,2.6634901155992507e+22,1.0310139615729182e+27
7.086334737306416e+29,2.75653937276432e+22,1.0553274808130086e+27
7.253468522048247e+29,2.8532260116148664e+22,1.0802142847831025e+27
7.424544217952569e+29,2.9537046807312134e+22,1.1056878870488239e+27
7.599654796429303e+29,3.0581369625991407e+22,1.1317621195371825e+27
7.778895421652919e+29,3.1666916946612868e+22,1.1584511401017667e+27
7.962363502279596e+29,3.2795453030847515e+22,1.1857694400037177e+27
8.150158744384129e+29,3.396882155060619e+22,1.2137318518831513e+27
8.342383205645385e+29,3.518894926637972e+22,1.2423535578067426e+27
8.539141350809747e+29,3.645784992898656e+22,1.2716500974454597e+27
8.740540108462674e+29,3.777762831444998e+22,1.301637376486274e+27
8.946688929139247e+29,3.9150484120602686e+22,1.332331675328724e+27
9.15769984480526e+29,4.057871680375558e+22,1.363749657785635e+27
9.373687529741205e+29,4.206473005282376e+22,1.3959083801427467e+27
9.594769362862235e+29,4.361103647218617e+22,1.4288253004528427e+27
9.821065491507956e+29,4.522026308450134e+22,1.4625182878132803e+27
1.0052698896736715e+30,4.689515630808498e+22,1.4970056321660354e+27
1.0289795460159891e+30,4.8638587544269364e+22,1.5323060541827675e+27
1.0532484032352507e+30,5.045355902951628e+22,1.568438715351518e+27
1.0780896502877308e+30,5.234320994492248e+22,1.6054232283605898e+27
1.1035167871960382e+30,5.431082284645333e+22,1.6432796677862992e+27
1.1295436323857314e+30,5.6359830285627056e+22,1.682028580824947e+27
1.1561843301949661e+30,5.849382183873589e+22,1.721690998450447e+27
1.1834533585612631e+30,6.071655150926301e+22,1.7622884467100103e+27
1.2113655368895704e+30,6.303194521857441e+22,1.803842958566735e+27
1.2399360341058972e+30,6.544410901220435e+22,1.8463770856307306e+27
1.2691803769008958e+30,6.795733745052782e+22,1.8899139103817122e+27
1.2991144581678697e+30,7.057612237312501e+22,1.9344770586127223e+27
1.329754545639798e+30,7.330516219969789e+22,1.98009071225088e+27
1.361117290730063e+30,7.614937168122058e+22,2.0267796224887885e+27
1.3932197375816964e+30,7.911389187058797e+22,2.0745691230118203e+27
1.4260793323300472e+30,8.220410079960394e+22,2.1234851437384272e+27
1.4597139325839186e+30,8.541359355237584e+22,2.1735546605368952e+27
1.4941418171303193e+30,8.875858777270803e+22,2.2248044639490663e+27
1.5293816958681033e+30,9.224597488322782e+22,2.2772623313499568e+27
1.5654527199759028e+30,9.588214393565732e+22,2.3309567228529515e+27
1.6023744923198696e+30,9.937862023155135e+22,2.385927445105962e+27
1.6401670781068887e+30,1.0267572293499676e+23,2.4422067251499464e+27
1.6788510157890582e+30,1.060960834188903e+23,2.4998136737847953e+27
1.7184473282253446e+30,1.0964478007458685e+23,2.5587796189368364e+27
1.7589775341064968e+30,1.1332711470045567e+23,2.6191366281030387e+27
1.80046365964942e+30,1.1714862284203602e+23,2.6809175262541003e+27
1.8429282505673642e+30,1.2111508411136354e+23,2.744155912450424e+27
1.8863943843224353e+30,1.2523253374474694e+23,2.808886179406409e+27
1.9308856826670835e+30,1.2950727419771227e+23,2.8751435318281677e+27
1.976426324481392e+30,1.339458873859571e+23,2.9429640056660055e+27
2.0230410589131337e+30,1.3855524756573676e+23,3.01238448763177e+27
2.0707552188277407e+30,1.4334253476364683e+23,3.0834427353296334e+27
2.1195947345755014e+30,1.4831524880955832e+23,3.156177397938267e+27
2.1695861480834548e+30,1.5348122404356982e+23,3.230628037243013e+27
2.2207566272796533e+30,1.5884864442040795e+23,3.3068351492763395e+27
2.273133980857624e+30,1.644260607583079e+23,3.3848401861644386e+27
2.3267466733890538e+30,1.7022240648220548e+23,3.4646855789826605e+27
2.3816238407929174e+30,1.762470156969039e+23,3.546414760816949e+27
2.4377953061694454e+30,1.825096418851706e+23,3.630072190394835e+27
2.4952915960075465e+30,1.8902047688162604e+23,3.7157033764813303e+27
2.554143956774482e+30,1.95790171347407e+23,3.8033549026478727e+27
2.6143843718968216e+30,2.028298561851057e+23,3.8930744526346595e+27
2.676045579141895e+30,2.1015116465819662e+23,3.9849108363468067e+27
2.739161088409192e+30,2.177662556242784e+23,4.0789140163195543e+27
2.803765199941383e+30,2.256878382425205e+23,4.17513513584969e+27
2.8698930229648487e+30,2.3392919716371878e+23,4.273626545955764e+27
2.9375804947698586e+30,2.425042193935228e+23,4.374441834288333e+27
3.006864400240755e+30,2.5142742221948142e+23,4.477635854399897e+27
3.07778239184677e+30,2.6071398271418385e+23,4.5832647556671166e+27
3.1503730101043334e+30,2.7037976832566285e+23,4.691386013972199e+27
3.224675704521982e+30,2.8044136899577328e+23,4.802058463098985e+27
3.30073085503928e+30,2.9091613104739636e+23,4.9153423270860405e+27
3.3785797939713614e+30,3.01822192555756e+23,5.031299253265974e+27
3.458264828471065e+30,3.131785188176049e+23,5.14999234427008e+27
3.539829263520831e+30,3.250049427737956e+23,5.271486194561022e+27
3.6233174254668763e+30,3.373222048546322e+23,5.395846924997643e+27
3.7087746861084324e+30,3.497701533053908e+23,5.52314433372233e+27
3.796247487355134e+30,3.626022654980047e+23,5.653446425469297e+27
3.885783366465962e+30,3.759557441299216e+23,5.786823492110887e+27
3.9774309818834595e+30,3.8985332449558224e+23,5.923348141696848e+27
4.0712401396772505e+30,4.03483365565634e+23,6.063099327939557e+27
4.167261820611246e+30,4.156048941771496e+23,6.20616014672199e+27
4.265548207849231e+30,4.281366530946302e+23,6.352597990365161e+27
4.366152715313913e+30,4.41094252106915e+23,6.502492644844247e+27
4.4691300167148086e+30,4.5449395239447205e+23,6.655925784483622e+27
4.5745360752607803e+30,4.683526965245165e+23,6.812981015719482e+27
4.682428174073344e+30,4.826881356254808e+23,6.973743925985836e+27
4.7928649473172983e+30,4.975186634966983e+23,7.138302128281444e+27
4.90590641206556e+30,5.1286344927708756e+23,7.306745309689298e+27
5.02161400091556e+30,5.290056260813579e+23,7.47913810053662e+27
5.140050595374914e+30,5.461860416611631e+23,7.655551760110422e+27
5.261280560034481e+30,5.6399615351010935e+23,7.83612693814736e+27
5.38536977754743e+30,5.82461527473476e+23,8.020961820801552e+27
5.512385684433293e+30,6.016088437343166e+23,8.210156911664552e+27
5.642397307726468e+30,6.214990872701013e+23,8.403811662910942e+27
5.77547530248909e+30,6.421341100012309e+23,8.602034189657788e+27
5.911691990208656e+30,6.635410691346762e+23,8.804932609930135e+27
6.051121398101275e+30,6.857517852872347e+23,9.01261724184338e+27
6.193839299341906e+30,7.087994788184219e+23,9.225201007164248e+27
6.339923254243421e+30,7.327188347167454e+23,9.442799492691391e+27
6.489452652406908e+30,7.575460701341983e+23,9.66553101313306e+27
6.642508755866107e+30,7.833190030743658e+23,9.893516675721809e+27
6.7991747432494e+30,8.100771264695803e+23,1.0126880446087985e+28
6.959535754983414e+30,8.37861685904696e+23,1.0365749215674553e+28
7.123678939562728e+30,8.667157576146412e+23,1.061025287113508e+28
7.291693500910891e+30,8.966843350971151e+23,1.0860524364803045e+28
7.463670746858475e+30,9.2781441655645e+23,1.1116699787196712e+28
7.639704138764473e+30,9.601550980946252e+23,1.137891844126499e+28
7.819889342308057e+30,9.937576685986646e+23,1.164732291805728e+28
8.004324279478279e+30,1.0286757109056174e+24,1.1922059174405305e+28
8.19310918178994e+30,1.0649652093934777e+24,1.2203276612651276e+28
8.386346644754625e+30,1.1026846599116589e+24,1.2491128161931156e+28
8.5841416836364e+30,1.1418951836291482e+24,1.2785770361205486e+28
8.786601790522574e+30,1.1826606559081559e+24,1.3087363445537378e+28
8.99383699274047e+30,1.2250478261390498e+24,1.3396071432426178e+28
9.205959912651978e+30,1.2691264534276197e+24,1.3712062211522811e+28
9.423085828858411e+30,1.3138211025708933e+24,1.4035509289046741e+28
9.645332738848843e+30,1.3594354285958105e+24,1.4366588248241449e+28
9.872821423126106e+30,1.4068237058928792e+24,1.4705478037975437e+28
1.0105675510845153e+31,1.456061092957738e+24,1.505236298513856e+28
1.034402154699958e+31,1.5066419270950024e+24,1.5407432609791028e+28
1.058798906119271e+31,1.5548539438792196e+24,1.5770885507104883e+28
1.083771063803074e+31,1.604808108976428e+24,1.6142913579637421e+28
1.1093321989176057e+31,1.656574388825163e+24,1.652371921950039e+28
1.1354962027100024e+31,1.7102257782716733e+24,1.6913509599145149e+28
1.162277294057521e+31,1.7658384346812148e+24,1.731249678459508e+28
1.1896900271948166e+31,1.8234918289161406e+24,1.772089785081943e+28
1.2177492996234663e+31,1.8832688916057254e+24,1.8138935000440667e+28
1.2464703602080451e+31,1.945256168522964e+24,1.8566835685144684e+28
1.2758688174631521e+31,2.0095439873382465e+24,1.900483272975013e+28
1.305960648035886e+31,2.0762266307170496e+24,1.9453164459289776e+28
1.3367622053883823e+31,2.1454025103761705e+24,1.991207482959506e+28
1.368290228685137e+31,2.2171743629909647e+24,2.0381813560048743e+28
1.4005618518899333e+31,2.2916494450988343e+24,2.0862636270174385e+28
1.4335946130773295e+31,2.3689397264107844e+24,2.1354804619474035e+28
1.4674064639637567e+31,2.4491621401759825e+24,2.1858586449932723e+28
1.5020157796634147e+31,2.532438786314298e+24,2.2374255932706935e+28
1.537441368674261e+31,2.618897166298163e+24,2.2902093718000705e+28
1.5737024830995246e+31,2.7086704415901585e+24,2.3442387088297005e+28
1.6108188291103003e+31,2.8018976928893604e+24,2.3995430115422083e+28
1.6488105776549001e+31,2.8987241614329876e+24,2.4561523821946117e+28
1.687698375420798e+31,2.999301573844313e+24,2.5140976344990792e+28
1.7275033560551073e+31,3.103788425240539e+24,2.573410310505394e+28
1.7682471516497047e+31,3.2123502966452125e+24,2.6341226979078865e+28
1.8099519044972272e+31,3.3251601667125625e+24,2.6962678475675262e+28
1.8526402791243472e+31,3.442398765248246e+24,2.7598795917091734e+28
1.8963354746088478e+31,3.5642549299364107e+24,2.8249925624258883e+28
1.941061237187211e+31,3.6871203146395855e+24,2.891631992994698e+28
1.9868418731595491e+31,3.807049073199648e+24,2.959823024951967e+28
2.033702262098913e+31,3.9313797960184397e+24,3.029621929979939e+28
2.0816678703721417e+31,4.0602913987229696e+24,3.1010666094819964e+28
2.130764764979609e+31,4.193970600727158e+24,3.1741958577839367e+28
2.1810196277213805e+31,4.3272266357016006e+24,3.2490349236327493e+28
2.232459769697492e+31,4.4644680305027545e+24,3.3256357407355778e+28
2.285113146150217e+31,4.606625453345128e+24,3.404041838861257e+28
2.3390083716563967e+31,4.753894990839978e+24,3.4842957304933556e+28
2.394174735678082e+31,4.906481162533073e+24,3.5664409276766756e+28
2.4506422184799524e+31,5.064597326872372e+24,3.6505219654047107e+28
2.5084415074221456e+31,5.228466105519536e+24,3.736584425551445e+28
2.567604013637358e+31,5.398319746164063e+24,3.824674961484588e+28
2.628161889101289e+31,5.57440058314683e+24,3.9148413231284647e+28
2.690148044105689e+31,5.756961573011106e+24,4.0071323826620345e+28
2.7535961651435215e+31,5.946266550654854e+24,4.101598160753093e+28
2.8185407332159528e+31,6.142590939939877e+24,4.198289853490828e+28
2.8850170425711134e+31,6.346222218908883e+24,4.297259859888683e+28
2.953061219884825e+31,6.5574604183285e+24,4.398561810032132e+28
3.0227102438937133e+31,6.776618781369852e+24,4.502250593896102e+28
3.094001965491372e+31,7.004024383047418e+24,4.608382390823222e+28
3.1669751282984965e+31,7.240018655926164e+24,4.7170146996718325e+28
3.2416693897181826e+31,7.484958098443631e+24,4.828206369687945e+28
3.3181253424878205e+31,7.739215018535971e+24,4.942017632425843e+28
3.3963845367392863e+31,8.003178092504895e+24,5.058510133001594e+28
3.4764895025794456e+31,8.277253282613513e+24,5.177746964189285e+28
3.5584837732032196e+31,8.561864575436937e+24,5.299792699899264e+28
3.642411908551778e+31,8.856559650411538e+24,5.42471648822032e+28
3.728319519528729e+31,9.161890551013773e+24,5.552585664206941e+28
3.8162532927874474e+31,9.479025856559177e+24,5.68346711427177e+28
3.9062610161030257e+31,9.808463668683617e+24,5.817431713753845e+28
3.998391604342628e+31,1.0146957110690994e+25,5.954564875663211e+28
4.092695126048373e+31,1.045984339301081e+25,6.095061156468649e+28
4.18922283064717e+31,1.0783620325371108e+25,6.238873751616268e+28
4.2880271763023235e+31,1.1118712342607187e+25,6.386081004465055e+28
4.389161858422018e+31,1.1465561887850792e+25,6.536763112186141e+28
4.492681838840189e+31,1.1824630180462893e+25,6.69100216960023e+28
4.598643375685635e+31,1.2196398148849134e+25,6.848882214644929e+28
4.7071040539556025e+31,1.25813672722242e+25,7.0104892743304615e+28
4.818122816810467e+31,1.2980060472310714e+25,7.175911411840086e+28
4.9317599976065025e+31,1.3393023126207567e+25,7.345238775084076e+28
5.04807735268415e+31,1.3820824135382602e+25,7.518563646419612e+28
5.167138094929629e+31,1.4264056672985523e+25,7.695980492363483e+28
5.289006928128093e+31,1.472333963986119e+25,7.877586016654369e+28
5.413750082127029e+31,1.5199318701502448e+25,8.06347921303649e+28
5.541435348828983e+31,1.5692667425934701e+25,8.25376141932485e+28
5.672132119033208e+31,1.6204088736085334e+25,8.448536374117378e+28
5.8059114201462215e+31,1.6734316121392408e+25,8.647910273286616e+28
5.942845954781782e+31,1.728411500168535e+25,8.851991828311501e+28
6.083010140271262e+31,1.785428422337732e+25,9.060892326258906e+28
6.226480149105887e+31,1.8445657585808216e+25,9.274725691067643e+28
6.373333950332826e+31,1.9059105350493446e+25,9.493608546622599e+28
6.523651351927607e+31,1.969553601067005e+25,9.717660280664951e+28
6.677514044165918e+31,2.0355897998132284e+25,9.947003110754899e+28
6.83500564401834e+31,2.1041181418831234e+25,1.018176215190356e+29
6.996211740592151e+31,2.1752420199245153e+25,1.0422065485027295e+29
7.16121994164488e+31,2.249069390966875e+25,1.0668044228076145e+29
7.330119921194918e+31,2.3257129862748007e+25,1.0919832608418288e+29
7.503003468255027e+31,2.4040796140236926e+25,1.1177547636768076e+29
7.679964536715251e+31,2.482600586958027e+25,1.1441301484643041e+29
7.861099296402341e+31,2.564014902984497e+25,1.1711282139523179e+29
8.046506185343419e+31,2.648440505422472e+25,1.1987636752930721e+29
8.236285963262318e+31,2.7360004914913956e+25,1.2270515960851524e+29
8.430541766337647e+31,2.8210495298788295e+25,1.2559976697651214e+29
8.62937916325233e+31,2.90798020241802e+25,1.2856248559162278e+29
8.832906212565112e+31,2.9979345678113926e+25,1.3159510020846403e+29
9.041233521435197e+31,3.0910303984768955e+25,1.3469926026625917e+29
9.254474305731897e+31,3.1873904577224325e+25,1.3787665415044016e+29
9.472744451562031e+31,3.287142728458263e+25,1.4112901011350025e+29
9.696162578248428e+31,3.3904206556746042e+25,1.4445809721779438e+29
9.924850102793841e+31,3.4973633752586003e+25,1.4786572629971042e+29
1.0158931305865233e+32,3.6081159765205027e+25,1.5135375095758543e+29
1.0398533399334351e+32,3.7228297668302212e+25,1.5492406856073615e+29
1.064378659541124e+32,3.841662561299042e+25,1.5857862129028374e+29
1.0894824177408336e+32,3.9647789675865485e+25,1.6231939719345378e+29
1.1151782572173526e+32,4.0923506950091675e+25,1.661484312696258e+29
1.1414801424231572e+32,4.224556876649845e+25,1.7006780658174878e+29
1.168402367167418e+32,4.3615844043355935e+25,1.7407965539172805e+29
1.1959595623840007e+32,4.503628279792102e+25,1.7818616032348155e+29
1.2241667040826725e+32,4.650891984408824e+25,1.8238955555642665e+29
1.2530391214878431e+32,4.803587863618557e+25,1.8669212804411226e+29
1.2825925053692608e+32,4.961937564787091e+25,1.9109621876152407e+29
1.3128429165691917e+32,5.126172357472683e+25,1.956042239867962e+29
1.343806794730713e+32,5.296533673326551e+25,2.002185966062554e+29
1.3755009672318701e+32,5.4732735368753685e+25,2.049418474550698e+29
1.4079426583305466e+32,5.656655027412939e+25,2.097765466897821e+29
1.4411494985250169e+32,5.8469528276093475e+25,2.1472532518991682e+29
1.4751395341352783e+32,6.044453750894975e+25,2.1979087599537586e+29
1.5099312371103547e+32,6.249457258630484e+25,2.2497595577987974e+29
1.5455435150669127e+32,6.460231368975916e+25,2.302836691770461e+29
1.5819957215646422e+32,6.6462420678262456e+25,2.35721173303747e+29
1.6193076666239839e+32,6.838245613813824e+25,2.412872178953245e+29
1.657499627491924e+32,7.0364599864755195e+25,2.4698484870253796e+29
1.6965923596617e+32,7.241111964083748e+25,2.5281718398314394e+29
1.736607108152415e+32,7.445225107202689e+25,2.587884138552742e+29
1.7775656190546825e+32,7.650696953464911e+25,2.6490157835718584e+29
1.819490151348579e+32,7.86244070056063e+25,2.7115937964961594e+29
1.8624034890003318e+32,8.080672321396607e+25,2.7756525078739733e+29
1.906328953344306e+32,8.307230739917976e+25,2.841218481803809e+29
1.951290415757028e+32,8.551759985752624e+25,2.908277660819614e+29
1.9973123106301304e+32,8.804376083757926e+25,2.9769207462029592e+29
2.0444196486492707e+32,9.065380470008482e+25,3.047185204315039e+29
2.0926380303862295e+32,9.335086973662425e+25,3.1191093903938967e+29
2.141993660211598e+32,9.621507964831903e+25,3.192691697910882e+29
2.192513360535584e+32,9.921784469295161e+25,3.267989337534937e+29
2.2442245863847078e+32,1.0232643867117347e+26,3.345062748755557e+29
2.297155440322285e+32,1.0554502840583044e+26,3.4239538066023834e+29
2.3513346877208194e+32,1.0887795851355199e+26,3.5047053733875596e+29
2.406791772394597e+32,1.1232975916502412e+26,3.587361321961839e+29
2.463556832600984e+32,1.159051564609975e+26,3.67196655964018e+29
2.5216607174191186e+32,1.1960907882094518e+26,3.758567052451616e+29
2.5811350035149037e+32,1.2344666699394461e+26,3.847209850137198e+29
2.6420120123014005e+32,1.2742328383984141e+26,3.937943111700496e+29
2.7043248275039694e+32,1.3154452388798457e+26,4.030816131522086e+29
2.7681073131396727e+32,1.3581622417977783e+26,4.125879366135472e+29
2.8333941319207496e+32,1.4024447528116856e+26,4.2231844616152084e+29
2.9002207640921246e+32,1.4482272916496817e+26,4.32278512285503e+29
2.9686235267132158e+32,1.4953476533088272e+26,4.42473694966796e+29
3.0386395933945108e+32,1.5441980697134543e+26,4.5290932217153074e+29
3.110307014499634e+32,1.5948488737122347e+26,4.635910642713128e+29
3.1836647378238904e+32,1.6473734663043526e+26,4.745247253468894e+29
3.2587526297605155e+32,1.6987958929821498e+26,4.8571823642916295e+29
3.3356114969661446e+32,1.7513054709805196e+26,4.9717630337499405e+29
3.414283108537265e+32,1.805647366764481e+26,5.0890471921784765e+29
3.4948102187097166e+32,1.8618931393838114e+26,5.2090986530428274e+29
3.577236590093551e+32,1.920117384879386e+26,5.331982737334291e+29
3.661607017455913e+32,1.9803978760472162e+26,5.4577663091974515e+29
3.7479673520648414e+32,2.0428157147270436e+26,5.586517812328802e+29
3.836364526607223e+32,2.1074554649634574e+26,5.718307307555123e+29
3.9268465806944524e+32,2.1744053153391377e+26,5.8532065110288105e+29
4.019462686969648e+32,2.2437572586139552e+26,5.9912888332269146e+29
4.114263177830619e+32,2.3156072168645343e+26,6.1326294195699295e+29
4.211299572783107e+32,2.390055260636007e+26,6.277305191037795e+29
4.310624606439142e+32,2.4672057870181895e+26,6.425394886309772e+29
4.41229225717579e+32,2.5471677079555983e+26,6.576979104897159e+29
4.516357776469785e+32,2.630054663210496e+26,6.732140351099045e+29
4.622877718924058e+32,2.715985241722206e+26,6.890963079020418e+29
4.731909973002441e+32,2.8050831890379433e+26,7.053533738976484e+29
4.8435137924892576e+32,2.8974776492114004e+26,7.219940824680145e+29
4.957749828690914e+32,2.989526781287616e+26,7.390276145163274e+29
5.0746801633969545e+32,3.0847057712981954e+26,7.564631347026435e+29
5.1943683426185334e+32,3.1833070132920615e+26,7.74310130209755e+29
5.3168794111226125e+32,3.285467417090294e+26,7.925783178710606e+29
5.442279947780668e+32,3.390387985810582e+26,8.112776747754658e+29
5.5706381017510946e+32,3.498092432461643e+26,8.304183867597984e+29
5.702023629515002e+32,3.6096611181217925e+26,8.50010846416414e+29
5.8365079327855014e+32,3.725248372362573e+26,8.700657230313695e+29
5.9741640973111055e+32,3.844371194048781e+26,8.905940032554368e+29
6.1150669325943155e+32,3.9461271503175985e+26,9.116089946124447e+29
6.2592930125469836e+32,4.05081211458952e+26,9.331201098218066e+29
6.406920717104546e+32,4.158520418873818e+26,9.551390729410594e+29
6.558030274821763e+32,4.2693498251550474e+26,9.776778856318843e+29
6.712703806473064e+32,4.3683988308860766e+26,1.0007503486679875e+30
6.871025369681238e+32,4.457789594108351e+26,1.0243688351975858e+30
7.033081004598715e+32,4.548637697992525e+26,1.048545108529736e+30
7.198958780666243e+32,4.640946445460307e+26,1.0732923594058125e+30
7.368748844474396e+32,4.736134908611083e+26,1.0986236943468905e+30
7.542543468753906e+32,4.845803263138843e+26,1.1245496875700385e+30
7.720437102521451e+32,4.957961055969206e+26,1.1510878493729307e+30
7.902526422408157e+32,5.072662365698756e+26,1.1782526511251181e+30
8.088910385198694e+32,5.189962325138845e+26,1.2060589070908556e+30
8.27969028160952e+32,5.337201191395871e+26,1.2345141392784009e+30
8.474969791335525e+32,5.505121019099727e+26,1.263636481980027e+30
8.674855039394946e+32,5.679007739788076e+26,1.2934459662414654e+30
8.879454653803217e+32,5.859097846290791e+26,1.3239588119342112e+30
9.088879824607059e+32,6.0455130989369465e+26,1.3551915854577958e+30
9.30324436431093e+32,6.238013693943865e+26,1.387161136208795e+30
9.522664769728644e+32,6.437436777102493e+26,1.4198850280429054e+30
9.747260285293778e+32,6.644059317438396e+26,1.4533810680040637e+30
9.97715296786329e+32,6.858170242934019e+26,1.4876674838680242e+30
1.021246775304955e+33,7.07148656193534e+26,1.5227604136416723e+30
1.0453332523116826e+33,7.288669249246731e+26,1.55868023284125e+30
1.0699878176479158e+33,7.51337966713613e+26,1.5954474708012715e+30
1.095223869883733e+33,7.745910162286065e+26,1.633082125500952e+30
1.1210551235993653e+33,7.986565458428261e+26,1.6716046671164267e+30
1.1474956168384136e+33,8.235663210361986e+26,1.711036049182998e+30
1.1745597187368465e+33,8.493534565061535e+26,1.7513977200350668e+30
1.2022621373319368e+33,8.760524789830057e+26,1.792711634488057e+30
1.23061792755537e+33,9.03699389771594e+26,1.8350002658195442e+30
1.2596424994148778e+33,9.323317307995943e+26,1.8782866180230924e+30
1.2893516263688346e+33,9.619886546135005e+26,1.9225942383719962e+30
